resume_id,filename,category,model_a,model_b,rbo,jaccard_at_10,overlap_at_10
DESIGNER/15425154.pdf,15425154.pdf,DESIGNER,ConFit v2,CrossEncoder,0.0989,0.1111,2
DESIGNER/15425154.pdf,15425154.pdf,DESIGNER,ConFit v2,Hybrid (RRF),0.2076,0.25,4
DESIGNER/15425154.pdf,15425154.pdf,DESIGNER,ColBERT,CrossEncoder,0.1599,0.25,4
DESIGNER/15425154.pdf,15425154.pdf,DESIGNER,ColBERT,Hybrid (RRF),0.3696,0.5385,7
DESIGNER/15425154.pdf,15425154.pdf,DESIGNER,CrossEncoder,Hybrid (RRF),0.5206,0.4286,6
DESIGNER/26496059.pdf,26496059.pdf,DESIGNER,ConFit v2,ColBERT,0.6532,0.4286,6
DESIGNER/26496059.pdf,26496059.pdf,DESIGNER,ConFit v2,CrossEncoder,0.1437,0.1111,2
DESIGNER/26496059.pdf,26496059.pdf,DESIGNER,ConFit v2,Hybrid (RRF),0.3747,0.25,4
DESIGNER/26496059.pdf,26496059.pdf,DESIGNER,ColBERT,CrossEncoder,0.1607,0.1765,3
DESIGNER/26496059.pdf,26496059.pdf,DESIGNER,ColBERT,Hybrid (RRF),0.4138,0.5385,7
DESIGNER/26496059.pdf,26496059.pdf,DESIGNER,CrossEncoder,Hybrid (RRF),0.4565,0.3333,5
DESIGNER/42384185.pdf,42384185.pdf,DESIGNER,ConFit v2,ColBERT,0.4745,0.4286,6
DESIGNER/42384185.pdf,42384185.pdf,DESIGNER,ConFit v2,CrossEncoder,0.2654,0.3333,5
DESIGNER/42384185.pdf,42384185.pdf,DESIGNER,ConFit v2,Hybrid (RRF),0.4923,0.4286,6
DESIGNER/42384185.pdf,42384185.pdf,DESIGNER,ColBERT,CrossEncoder,0.2018,0.1765,3
DESIGNER/42384185.pdf,42384185.pdf,DESIGNER,ColBERT,Hybrid (RRF),0.4829,0.5385,7
DESIGNER/42384185.pdf,42384185.pdf,DESIGNER,CrossEncoder,Hybrid (RRF),0.4007,0.4286,6
DIGITAL-MEDIA/16276121.pdf,16276121.pdf,DIGITAL-MEDIA,ConFit v2,ColBERT,0.4356,0.4286,6
DIGITAL-MEDIA/16276121.pdf,16276121.pdf,DIGITAL-MEDIA,ConFit v2,CrossEncoder,0.2344,0.3333,5
DIGITAL-MEDIA/16276121.pdf,16276121.pdf,DIGITAL-MEDIA,ConFit v2,Hybrid (RRF),0.3079,0.3333,5
DIGITAL-MEDIA/16276121.pdf,16276121.pdf,DIGITAL-MEDIA,ColBERT,CrossEncoder,0.3581,0.3333,5
DIGITAL-MEDIA/16276121.pdf,16276121.pdf,DIGITAL-MEDIA,ColBERT,Hybrid (RRF),0.5502,0.6667,8
DIGITAL-MEDIA/16276121.pdf,16276121.pdf,DIGITAL-MEDIA,CrossEncoder,Hybrid (RRF),0.6235,0.5385,7
DIGITAL-MEDIA/19053815.pdf,19053815.pdf,DIGITAL-MEDIA,ConFit v2,ColBERT,0.4356,0.4286,6
DIGITAL-MEDIA/19053815.pdf,19053815.pdf,DIGITAL-MEDIA,ConFit v2,CrossEncoder,0.1189,0.1111,2
DIGITAL-MEDIA/19053815.pdf,19053815.pdf,DIGITAL-MEDIA,ConFit v2,Hybrid (RRF),0.2312,0.3333,5
DIGITAL-MEDIA/19053815.pdf,19053815.pdf,DIGITAL-MEDIA,ColBERT,CrossEncoder,0.284,0.25,4
DIGITAL-MEDIA/19053815.pdf,19053815.pdf,DIGITAL-MEDIA,ColBERT,Hybrid (RRF),0.6016,0.5385,7
DIGITAL-MEDIA/19053815.pdf,19053815.pdf,DIGITAL-MEDIA,CrossEncoder,Hybrid (RRF),0.4424,0.3333,5
DIGITAL-MEDIA/22380187.pdf,22380187.pdf,DIGITAL-MEDIA,ConFit v2,ColBERT,0.4789,0.3333,5
DIGITAL-MEDIA/22380187.pdf,22380187.pdf,DIGITAL-MEDIA,ConFit v2,CrossEncoder,0.4639,0.25,4
DIGITAL-MEDIA/22380187.pdf,22380187.pdf,DIGITAL-MEDIA,ConFit v2,Hybrid (RRF),0.5399,0.25,4
DIGITAL-MEDIA/22380187.pdf,22380187.pdf,DIGITAL-MEDIA,ColBERT,CrossEncoder,0.4524,0.25,4
DIGITAL-MEDIA/22380187.pdf,22380187.pdf,DIGITAL-MEDIA,ColBERT,Hybrid (RRF),0.6107,0.8182,9
DIGITAL-MEDIA/22380187.pdf,22380187.pdf,DIGITAL-MEDIA,CrossEncoder,Hybrid (RRF),0.6815,0.3333,5
ENGINEERING/10030015.pdf,10030015.pdf,ENGINEERING,ConFit v2,ColBERT,0.2217,0.1765,3
ENGINEERING/10030015.pdf,10030015.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.1986,0.1111,2
ENGINEERING/10030015.pdf,10030015.pdf,ENGINEERING,ConFit v2,Hybrid (RRF),0.2373,0.1765,3
ENGINEERING/10030015.pdf,10030015.pdf,ENGINEERING,ColBERT,CrossEncoder,0.1794,0.1111,2
ENGINEERING/10030015.pdf,10030015.pdf,ENGINEERING,ColBERT,Hybrid (RRF),0.4547,0.3333,5
ENGINEERING/10030015.pdf,10030015.pdf,ENGINEERING,CrossEncoder,Hybrid (RRF),0.4054,0.5385,7
ENGINEERING/10219099.pdf,10219099.pdf,ENGINEERING,ConFit v2,ColBERT,0.2396,0.3333,5
ENGINEERING/10219099.pdf,10219099.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.312,0.25,4
ENGINEERING/10219099.pdf,10219099.pdf,ENGINEERING,ConFit v2,Hybrid (RRF),0.3668,0.25,4
ENGINEERING/10219099.pdf,10219099.pdf,ENGINEERING,ColBERT,CrossEncoder,0.2833,0.25,4
ENGINEERING/10219099.pdf,10219099.pdf,ENGINEERING,ColBERT,Hybrid (RRF),0.3734,0.4286,6
ENGINEERING/10219099.pdf,10219099.pdf,ENGINEERING,CrossEncoder,Hybrid (RRF),0.7123,0.5385,7
ENGINEERING/10624813.pdf,10624813.pdf,ENGINEERING,ConFit v2,ColBERT,0.4076,0.8182,9
ENGINEERING/10624813.pdf,10624813.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.4187,0.6667,8
ENGINEERING/10624813.pdf,10624813.pdf,ENGINEERING,ConFit v2,Hybrid (RRF),0.4346,0.6667,8
ENGINEERING/10624813.pdf,10624813.pdf,ENGINEERING,ColBERT,CrossEncoder,0.605,0.8182,9
ENGINEERING/10624813.pdf,10624813.pdf,ENGINEERING,ColBERT,Hybrid (RRF),0.82,0.8182,9
ENGINEERING/10624813.pdf,10624813.pdf,ENGINEERING,CrossEncoder,Hybrid (RRF),0.6711,1.0,10
ENGINEERING/10712803.pdf,10712803.pdf,ENGINEERING,ConFit v2,ColBERT,0.3681,0.25,4
ENGINEERING/10712803.pdf,10712803.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.1007,0.1111,2
ENGINEERING/10712803.pdf,10712803.pdf,ENGINEERING,ConFit v2,Hybrid (RRF),0.232,0.1111,2
ENGINEERING/10712803.pdf,10712803.pdf,ENGINEERING,ColBERT,CrossEncoder,0.3155,0.4286,6
ENGINEERING/10712803.pdf,10712803.pdf,ENGINEERING,ColBERT,Hybrid (RRF),0.6219,0.6667,8
ENGINEERING/10712803.pdf,10712803.pdf,ENGINEERING,CrossEncoder,Hybrid (RRF),0.4921,0.6667,8
ENGINEERING/10985403.pdf,10985403.pdf,ENGINEERING,ConFit v2,ColBERT,0.2579,0.3333,5
ENGINEERING/10985403.pdf,10985403.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.234,0.25,4
ENGINEERING/10985403.pdf,10985403.pdf,ENGINEERING,ConFit v2,Hybrid (RRF),0.2607,0.25,4
ENGINEERING/10985403.pdf,10985403.pdf,ENGINEERING,ColBERT,CrossEncoder,0.2695,0.25,4
ENGINEERING/10985403.pdf,10985403.pdf,ENGINEERING,ColBERT,Hybrid (RRF),0.7067,0.5385,7
ENGINEERING/10985403.pdf,10985403.pdf,ENGINEERING,CrossEncoder,Hybrid (RRF),0.432,0.4286,6
ENGINEERING/11890896.pdf,11890896.pdf,ENGINEERING,ConFit v2,ColBERT,0.179,0.1111,2
ENGINEERING/11890896.pdf,11890896.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.344,0.25,4
ENGINEERING/11890896.pdf,11890896.pdf,ENGINEERING,ConFit v2,Hybrid (RRF),0.3075,0.1765,3
ENGINEERING/11890896.pdf,11890896.pdf,ENGINEERING,ColBERT,CrossEncoder,0.2484,0.25,4
ENGINEERING/11890896.pdf,11890896.pdf,ENGINEERING,ColBERT,Hybrid (RRF),0.4418,0.6667,8
ENGINEERING/11890896.pdf,11890896.pdf,ENGINEERING,CrossEncoder,Hybrid (RRF),0.4152,0.3333,5
ENGINEERING/11981094.pdf,11981094.pdf,ENGINEERING,ConFit v2,ColBERT,0.6772,0.3333,5
ENGINEERING/11981094.pdf,11981094.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.6118,0.4286,6
ENGINEERING/11981094.pdf,11981094.pdf,ENGINEERING,ConFit v2,Hybrid (RRF),0.6915,0.5385,7
ENGINEERING/11981094.pdf,11981094.pdf,ENGINEERING,ColBERT,CrossEncoder,0.5945,0.3333,5
ENGINEERING/11981094.pdf,11981094.pdf,ENGINEERING,ColBERT,Hybrid (RRF),0.8099,0.6667,8
ENGINEERING/11981094.pdf,11981094.pdf,ENGINEERING,CrossEncoder,Hybrid (RRF),0.68,0.5385,7
ENGINEERING/12011623.pdf,12011623.pdf,ENGINEERING,ConFit v2,ColBERT,0.2297,0.1765,3
ENGINEERING/12011623.pdf,12011623.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.0845,0.1111,2
ENGINEERING/12011623.pdf,12011623.pdf,ENGINEERING,ConFit v2,Hybrid (RRF),0.2035,0.1111,2
ENGINEERING/12011623.pdf,12011623.pdf,ENGINEERING,ColBERT,CrossEncoder,0.1615,0.1765,3
ENGINEERING/12011623.pdf,12011623.pdf,ENGINEERING,ColBERT,Hybrid (RRF),0.6472,0.5385,7
ENGINEERING/12011623.pdf,12011623.pdf,ENGINEERING,CrossEncoder,Hybrid (RRF),0.3396,0.4286,6
ENGINEERING/12022566.pdf,12022566.pdf,ENGINEERING,ConFit v2,ColBERT,0.1351,0.1111,2
ENGINEERING/12022566.pdf,12022566.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.1544,0.1111,2
ENGINEERING/12022566.pdf,12022566.pdf,ENGINEERING,ConFit v2,Hybrid (RRF),0.2228,0.1111,2
ENGINEERING/12022566.pdf,12022566.pdf,ENGINEERING,ColBERT,CrossEncoder,0.0582,0.0526,1
ENGINEERING/12022566.pdf,12022566.pdf,ENGINEERING,ColBERT,Hybrid (RRF),0.3462,0.5385,7
ENGINEERING/12022566.pdf,12022566.pdf,ENGINEERING,CrossEncoder,Hybrid (RRF),0.2046,0.25,4
ENGINEERING/12472574.pdf,12472574.pdf,ENGINEERING,ConFit v2,ColBERT,0.7262,0.6667,8
ENGINEERING/12472574.pdf,12472574.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.1617,0.25,4
ENGINEERING/12472574.pdf,12472574.pdf,ENGINEERING,ConFit v2,Hybrid (RRF),0.5467,0.4286,6
ENGINEERING/12472574.pdf,12472574.pdf,ENGINEERING,ColBERT,CrossEncoder,0.213,0.3333,5
ENGINEERING/12472574.pdf,12472574.pdf,ENGINEERING,ColBERT,Hybrid (RRF),0.5795,0.5385,7
ENGINEERING/12472574.pdf,12472574.pdf,ENGINEERING,CrossEncoder,Hybrid (RRF),0.4281,0.5385,7
ENGINEERING/12488356.pdf,12488356.pdf,ENGINEERING,ConFit v2,ColBERT,0.3893,0.3333,5
ENGINEERING/12488356.pdf,12488356.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.2321,0.25,4
ENGINEERING/12488356.pdf,12488356.pdf,ENGINEERING,ConFit v2,Hybrid (RRF),0.3293,0.25,4
ENGINEERING/12488356.pdf,12488356.pdf,ENGINEERING,ColBERT,CrossEncoder,0.3132,0.25,4
ENGINEERING/12488356.pdf,12488356.pdf,ENGINEERING,ColBERT,Hybrid (RRF),0.5387,0.4286,6
ENGINEERING/12488356.pdf,12488356.pdf,ENGINEERING,CrossEncoder,Hybrid (RRF),0.5912,0.6667,8
ENGINEERING/12518008.pdf,12518008.pdf,ENGINEERING,ConFit v2,ColBERT,0.2653,0.1111,2
ENGINEERING/12518008.pdf,12518008.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.0987,0.1111,2
ENGINEERING/12518008.pdf,12518008.pdf,ENGINEERING,ConFit v2,Hybrid (RRF),0.1469,0.1111,2
ENGINEERING/12518008.pdf,12518008.pdf,ENGINEERING,ColBERT,CrossEncoder,0.4216,0.1765,3
ENGINEERING/12518008.pdf,12518008.pdf,ENGINEERING,ColBERT,Hybrid (RRF),0.5869,0.5385,7
ENGINEERING/12518008.pdf,12518008.pdf,ENGINEERING,CrossEncoder,Hybrid (RRF),0.6921,0.4286,6
ENGINEERING/12748557.pdf,12748557.pdf,ENGINEERING,ConFit v2,ColBERT,0.5258,0.3333,5
ENGINEERING/12748557.pdf,12748557.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.4825,0.3333,5
ENGINEERING/12748557.pdf,12748557.pdf,ENGINEERING,ConFit v2,Hybrid (RRF),0.5016,0.4286,6
ENGINEERING/12748557.pdf,12748557.pdf,ENGINEERING,ColBERT,CrossEncoder,0.5805,0.4286,6
ENGINEERING/12748557.pdf,12748557.pdf,ENGINEERING,ColBERT,Hybrid (RRF),0.8248,0.6667,8
ENGINEERING/12748557.pdf,12748557.pdf,ENGINEERING,CrossEncoder,Hybrid (RRF),0.6445,0.5385,7
ENGINEERING/13149176.pdf,13149176.pdf,ENGINEERING,ConFit v2,ColBERT,0.2545,0.4286,6
ENGINEERING/13149176.pdf,13149176.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.2919,0.5385,7
ENGINEERING/13149176.pdf,13149176.pdf,ENGINEERING,ConFit v2,Hybrid (RRF),0.2716,0.5385,7
ENGINEERING/13149176.pdf,13149176.pdf,ENGINEERING,ColBERT,CrossEncoder,0.5672,0.5385,7
ENGINEERING/13149176.pdf,13149176.pdf,ENGINEERING,ColBERT,Hybrid (RRF),0.7814,0.8182,9
ENGINEERING/13149176.pdf,13149176.pdf,ENGINEERING,CrossEncoder,Hybrid (RRF),0.615,0.6667,8
ENGINEERING/13264796.pdf,13264796.pdf,ENGINEERING,ConFit v2,ColBERT,0.2689,0.1765,3
ENGINEERING/13264796.pdf,13264796.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.2596,0.25,4
ENGINEERING/13264796.pdf,13264796.pdf,ENGINEERING,ConFit v2,Hybrid (RRF),0.2663,0.1111,2
ENGINEERING/13264796.pdf,13264796.pdf,ENGINEERING,ColBERT,CrossEncoder,0.235,0.1765,3
ENGINEERING/13264796.pdf,13264796.pdf,ENGINEERING,ColBERT,Hybrid (RRF),0.6116,0.5385,7
ENGINEERING/13264796.pdf,13264796.pdf,ENGINEERING,CrossEncoder,Hybrid (RRF),0.4208,0.3333,5
ENGINEERING/14049846.pdf,14049846.pdf,ENGINEERING,ConFit v2,ColBERT,0.3708,0.4286,6
ENGINEERING/14049846.pdf,14049846.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.2424,0.25,4
ENGINEERING/14049846.pdf,14049846.pdf,ENGINEERING,ConFit v2,Hybrid (RRF),0.2964,0.3333,5
ENGINEERING/14049846.pdf,14049846.pdf,ENGINEERING,ColBERT,CrossEncoder,0.2132,0.25,4
ENGINEERING/14049846.pdf,14049846.pdf,ENGINEERING,ColBERT,Hybrid (RRF),0.3686,0.6667,8
ENGINEERING/14049846.pdf,14049846.pdf,ENGINEERING,CrossEncoder,Hybrid (RRF),0.6669,0.4286,6
ENGINEERING/14206561.pdf,14206561.pdf,ENGINEERING,ConFit v2,ColBERT,0.1622,0.0526,1
ENGINEERING/14206561.pdf,14206561.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.0503,0.0526,1
ENGINEERING/14206561.pdf,14206561.pdf,ENGINEERING,ConFit v2,Hybrid (RRF),0.0556,0.0526,1
ENGINEERING/14206561.pdf,14206561.pdf,ENGINEERING,ColBERT,CrossEncoder,0.2385,0.25,4
ENGINEERING/14206561.pdf,14206561.pdf,ENGINEERING,ColBERT,Hybrid (RRF),0.3892,0.4286,6
ENGINEERING/14206561.pdf,14206561.pdf,ENGINEERING,CrossEncoder,Hybrid (RRF),0.417,0.5385,7
ENGINEERING/14554542.pdf,14554542.pdf,ENGINEERING,ConFit v2,ColBERT,0.2499,0.25,4
ENGINEERING/14554542.pdf,14554542.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.2549,0.25,4
ENGINEERING/14554542.pdf,14554542.pdf,ENGINEERING,ConFit v2,Hybrid (RRF),0.2662,0.3333,5
ENGINEERING/14554542.pdf,14554542.pdf,ENGINEERING,ColBERT,CrossEncoder,0.294,0.25,4
ENGINEERING/14554542.pdf,14554542.pdf,ENGINEERING,ColBERT,Hybrid (RRF),0.6974,0.5385,7
ENGINEERING/14554542.pdf,14554542.pdf,ENGINEERING,CrossEncoder,Hybrid (RRF),0.4951,0.5385,7
ENGINEERING/15139979.pdf,15139979.pdf,ENGINEERING,ConFit v2,ColBERT,0.447,0.4286,6
ENGINEERING/15139979.pdf,15139979.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.1745,0.1111,2
ENGINEERING/15139979.pdf,15139979.pdf,ENGINEERING,ConFit v2,Hybrid (RRF),0.3825,0.25,4
ENGINEERING/15139979.pdf,15139979.pdf,ENGINEERING,ColBERT,CrossEncoder,0.2751,0.25,4
ENGINEERING/15139979.pdf,15139979.pdf,ENGINEERING,ColBERT,Hybrid (RRF),0.574,0.5385,7
ENGINEERING/15139979.pdf,15139979.pdf,ENGINEERING,CrossEncoder,Hybrid (RRF),0.386,0.5385,7
ENGINEERING/15601399.pdf,15601399.pdf,ENGINEERING,ConFit v2,ColBERT,0.4592,0.3333,5
ENGINEERING/15601399.pdf,15601399.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.3375,0.3333,5
ENGINEERING/15601399.pdf,15601399.pdf,ENGINEERING,ConFit v2,Hybrid (RRF),0.4586,0.25,4
ENGINEERING/15601399.pdf,15601399.pdf,ENGINEERING,ColBERT,CrossEncoder,0.4264,0.4286,6
ENGINEERING/15601399.pdf,15601399.pdf,ENGINEERING,ColBERT,Hybrid (RRF),0.7607,0.6667,8
ENGINEERING/15601399.pdf,15601399.pdf,ENGINEERING,CrossEncoder,Hybrid (RRF),0.5578,0.5385,7
ENGINEERING/15858254.pdf,15858254.pdf,ENGINEERING,ConFit v2,ColBERT,0.5635,0.4286,6
ENGINEERING/15858254.pdf,15858254.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.3001,0.25,4
ENGINEERING/15858254.pdf,15858254.pdf,ENGINEERING,ConFit v2,Hybrid (RRF),0.5155,0.4286,6
ENGINEERING/15858254.pdf,15858254.pdf,ENGINEERING,ColBERT,CrossEncoder,0.2672,0.1111,2
ENGINEERING/15858254.pdf,15858254.pdf,ENGINEERING,ColBERT,Hybrid (RRF),0.622,0.3333,5
ENGINEERING/15858254.pdf,15858254.pdf,ENGINEERING,CrossEncoder,Hybrid (RRF),0.4491,0.3333,5
ENGINEERING/15941675.pdf,15941675.pdf,ENGINEERING,ConFit v2,ColBERT,0.2402,0.3333,5
ENGINEERING/15941675.pdf,15941675.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.1254,0.0526,1
ENGINEERING/15941675.pdf,15941675.pdf,ENGINEERING,ConFit v2,Hybrid (RRF),0.2492,0.1111,2
ENGINEERING/15941675.pdf,15941675.pdf,ENGINEERING,ColBERT,CrossEncoder,0.0922,0.0526,1
ENGINEERING/15941675.pdf,15941675.pdf,ENGINEERING,ColBERT,Hybrid (RRF),0.3461,0.4286,6
ENGINEERING/15941675.pdf,15941675.pdf,ENGINEERING,CrossEncoder,Hybrid (RRF),0.3182,0.3333,5
ENGINEERING/16803215.pdf,16803215.pdf,ENGINEERING,ConFit v2,ColBERT,0.4278,0.4286,6
ENGINEERING/16803215.pdf,16803215.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.3493,0.3333,5
ENGINEERING/16803215.pdf,16803215.pdf,ENGINEERING,ConFit v2,Hybrid (RRF),0.3318,0.3333,5
ENGINEERING/16803215.pdf,16803215.pdf,ENGINEERING,ColBERT,CrossEncoder,0.2176,0.25,4
ENGINEERING/16803215.pdf,16803215.pdf,ENGINEERING,ColBERT,Hybrid (RRF),0.6487,0.5385,7
ENGINEERING/16803215.pdf,16803215.pdf,ENGINEERING,CrossEncoder,Hybrid (RRF),0.4456,0.4286,6
ENGINEERING/16911115.pdf,16911115.pdf,ENGINEERING,ConFit v2,ColBERT,0.5069,0.4286,6
ENGINEERING/16911115.pdf,16911115.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.3164,0.4286,6
ENGINEERING/16911115.pdf,16911115.pdf,ENGINEERING,ConFit v2,Hybrid (RRF),0.4447,0.5385,7
ENGINEERING/16911115.pdf,16911115.pdf,ENGINEERING,ColBERT,CrossEncoder,0.3439,0.3333,5
ENGINEERING/16911115.pdf,16911115.pdf,ENGINEERING,ColBERT,Hybrid (RRF),0.5983,0.5385,7
ENGINEERING/16911115.pdf,16911115.pdf,ENGINEERING,CrossEncoder,Hybrid (RRF),0.6355,0.5385,7
ENGINEERING/17043822.pdf,17043822.pdf,ENGINEERING,ConFit v2,ColBERT,0.3287,0.25,4
ENGINEERING/17043822.pdf,17043822.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.3729,0.4286,6
ENGINEERING/17043822.pdf,17043822.pdf,ENGINEERING,ConFit v2,Hybrid (RRF),0.3614,0.3333,5
ENGINEERING/17043822.pdf,17043822.pdf,ENGINEERING,ColBERT,CrossEncoder,0.3464,0.3333,5
ENGINEERING/17043822.pdf,17043822.pdf,ENGINEERING,ColBERT,Hybrid (RRF),0.796,0.8182,9
ENGINEERING/17043822.pdf,17043822.pdf,ENGINEERING,CrossEncoder,Hybrid (RRF),0.4414,0.4286,6
ENGINEERING/17103000.pdf,17103000.pdf,ENGINEERING,ConFit v2,ColBERT,0.1952,0.1765,3
ENGINEERING/17103000.pdf,17103000.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.0543,0.0,0
ENGINEERING/17103000.pdf,17103000.pdf,ENGINEERING,ConFit v2,Hybrid (RRF),0.0635,0.1111,2
ENGINEERING/17103000.pdf,17103000.pdf,ENGINEERING,ColBERT,CrossEncoder,0.127,0.1765,3
ENGINEERING/17103000.pdf,17103000.pdf,ENGINEERING,ColBERT,Hybrid (RRF),0.5023,0.4286,6
ENGINEERING/17103000.pdf,17103000.pdf,ENGINEERING,CrossEncoder,Hybrid (RRF),0.3033,0.4286,6
ENGINEERING/17108676.pdf,17108676.pdf,ENGINEERING,ConFit v2,ColBERT,0.4231,0.3333,5
ENGINEERING/17108676.pdf,17108676.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.3738,0.3333,5
ENGINEERING/17108676.pdf,17108676.pdf,ENGINEERING,ConFit v2,Hybrid (RRF),0.4308,0.3333,5
ENGINEERING/17108676.pdf,17108676.pdf,ENGINEERING,ColBERT,CrossEncoder,0.4276,0.4286,6
ENGINEERING/17108676.pdf,17108676.pdf,ENGINEERING,ColBERT,Hybrid (RRF),0.7559,0.8182,9
ENGINEERING/17108676.pdf,17108676.pdf,ENGINEERING,CrossEncoder,Hybrid (RRF),0.5432,0.5385,7
ENGINEERING/17488801.pdf,17488801.pdf,ENGINEERING,ConFit v2,ColBERT,0.3338,0.4286,6
ENGINEERING/17488801.pdf,17488801.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.084,0.1111,2
ENGINEERING/17488801.pdf,17488801.pdf,ENGINEERING,ConFit v2,Hybrid (RRF),0.3375,0.3333,5
ENGINEERING/17488801.pdf,17488801.pdf,ENGINEERING,ColBERT,CrossEncoder,0.0431,0.0526,1
ENGINEERING/17488801.pdf,17488801.pdf,ENGINEERING,ColBERT,Hybrid (RRF),0.3348,0.4286,6
ENGINEERING/17488801.pdf,17488801.pdf,ENGINEERING,CrossEncoder,Hybrid (RRF),0.2215,0.3333,5
ENGINEERING/17926546.pdf,17926546.pdf,ENGINEERING,ConFit v2,ColBERT,0.3947,0.25,4
ENGINEERING/17926546.pdf,17926546.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.1106,0.1111,2
ENGINEERING/17926546.pdf,17926546.pdf,ENGINEERING,ConFit v2,Hybrid (RRF),0.4351,0.1765,3
ENGINEERING/17926546.pdf,17926546.pdf,ENGINEERING,ColBERT,CrossEncoder,0.1084,0.1111,2
ENGINEERING/17926546.pdf,17926546.pdf,ENGINEERING,ColBERT,Hybrid (RRF),0.4387,0.3333,5
ENGINEERING/17926546.pdf,17926546.pdf,ENGINEERING,CrossEncoder,Hybrid (RRF),0.2965,0.5385,7
ENGINEERING/18753367.pdf,18753367.pdf,ENGINEERING,ConFit v2,ColBERT,0.2169,0.0526,1
ENGINEERING/18753367.pdf,18753367.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.0968,0.0526,1
ENGINEERING/18753367.pdf,18753367.pdf,ENGINEERING,ConFit v2,Hybrid (RRF),0.1471,0.1111,2
ENGINEERING/18753367.pdf,18753367.pdf,ENGINEERING,ColBERT,CrossEncoder,0.1275,0.0526,1
ENGINEERING/18753367.pdf,18753367.pdf,ENGINEERING,ColBERT,Hybrid (RRF),0.4955,0.4286,6
ENGINEERING/18753367.pdf,18753367.pdf,ENGINEERING,CrossEncoder,Hybrid (RRF),0.4853,0.3333,5
ENGINEERING/19124258.pdf,19124258.pdf,ENGINEERING,ConFit v2,ColBERT,0.3538,0.25,4
ENGINEERING/19124258.pdf,19124258.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.2635,0.4286,6
ENGINEERING/19124258.pdf,19124258.pdf,ENGINEERING,ConFit v2,Hybrid (RRF),0.3884,0.3333,5
ENGINEERING/19124258.pdf,19124258.pdf,ENGINEERING,ColBERT,CrossEncoder,0.3358,0.3333,5
ENGINEERING/19124258.pdf,19124258.pdf,ENGINEERING,ColBERT,Hybrid (RRF),0.7088,0.6667,8
ENGINEERING/19124258.pdf,19124258.pdf,ENGINEERING,CrossEncoder,Hybrid (RRF),0.5122,0.5385,7
ENGINEERING/19396040.pdf,19396040.pdf,ENGINEERING,ConFit v2,ColBERT,0.2766,0.1765,3
ENGINEERING/19396040.pdf,19396040.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.2478,0.1111,2
ENGINEERING/19396040.pdf,19396040.pdf,ENGINEERING,ConFit v2,Hybrid (RRF),0.2744,0.1765,3
ENGINEERING/19396040.pdf,19396040.pdf,ENGINEERING,ColBERT,CrossEncoder,0.2919,0.25,4
ENGINEERING/19396040.pdf,19396040.pdf,ENGINEERING,ColBERT,Hybrid (RRF),0.58,0.6667,8
ENGINEERING/19396040.pdf,19396040.pdf,ENGINEERING,CrossEncoder,Hybrid (RRF),0.5418,0.3333,5
ENGINEERING/19397727.pdf,19397727.pdf,ENGINEERING,ConFit v2,ColBERT,0.3928,0.1765,3
ENGINEERING/19397727.pdf,19397727.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.604,0.4286,6
ENGINEERING/19397727.pdf,19397727.pdf,ENGINEERING,ConFit v2,Hybrid (RRF),0.5178,0.3333,5
ENGINEERING/19397727.pdf,19397727.pdf,ENGINEERING,ColBERT,CrossEncoder,0.472,0.3333,5
ENGINEERING/19397727.pdf,19397727.pdf,ENGINEERING,ColBERT,Hybrid (RRF),0.5459,0.5385,7
ENGINEERING/19397727.pdf,19397727.pdf,ENGINEERING,CrossEncoder,Hybrid (RRF),0.6275,0.3333,5
