resume_id,filename,category,model_a,model_b,rbo,jaccard_at_10,overlap_at_10
ENGINEERING/19553067.pdf,19553067.pdf,ENGINEERING,ConFit v2,ColBERT,0.376,0.4286,6
ENGINEERING/19553067.pdf,19553067.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.1058,0.1111,2
ENGINEERING/19553067.pdf,19553067.pdf,ENGINEERING,ConFit v2,Hybrid (RRF),0.5227,0.5385,7
ENGINEERING/19553067.pdf,19553067.pdf,ENGINEERING,ColBERT,CrossEncoder,0.1111,0.1111,2
ENGINEERING/19553067.pdf,19553067.pdf,ENGINEERING,ColBERT,Hybrid (RRF),0.5403,0.5385,7
ENGINEERING/19553067.pdf,19553067.pdf,ENGINEERING,CrossEncoder,Hybrid (RRF),0.2139,0.25,4
ENGINEERING/19612167.pdf,19612167.pdf,ENGINEERING,ConFit v2,ColBERT,0.4763,0.25,4
ENGINEERING/19612167.pdf,19612167.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.3262,0.25,4
ENGINEERING/19612167.pdf,19612167.pdf,ENGINEERING,ConFit v2,Hybrid (RRF),0.6314,0.4286,6
ENGINEERING/19612167.pdf,19612167.pdf,ENGINEERING,ColBERT,CrossEncoder,0.4006,0.4286,6
ENGINEERING/19612167.pdf,19612167.pdf,ENGINEERING,ColBERT,Hybrid (RRF),0.6469,0.6667,8
ENGINEERING/19612167.pdf,19612167.pdf,ENGINEERING,CrossEncoder,Hybrid (RRF),0.4613,0.5385,7
ENGINEERING/20566550.pdf,20566550.pdf,ENGINEERING,ConFit v2,ColBERT,0.2296,0.25,4
ENGINEERING/20566550.pdf,20566550.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.2316,0.3333,5
ENGINEERING/20566550.pdf,20566550.pdf,ENGINEERING,ConFit v2,Hybrid (RRF),0.4351,0.6667,8
ENGINEERING/20566550.pdf,20566550.pdf,ENGINEERING,ColBERT,CrossEncoder,0.5121,0.4286,6
ENGINEERING/20566550.pdf,20566550.pdf,ENGINEERING,ColBERT,Hybrid (RRF),0.5485,0.4286,6
ENGINEERING/20566550.pdf,20566550.pdf,ENGINEERING,CrossEncoder,Hybrid (RRF),0.5912,0.5385,7
ENGINEERING/20882041.pdf,20882041.pdf,ENGINEERING,ConFit v2,ColBERT,0.178,0.1765,3
ENGINEERING/20882041.pdf,20882041.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.1008,0.1111,2
ENGINEERING/20882041.pdf,20882041.pdf,ENGINEERING,ConFit v2,Hybrid (RRF),0.3706,0.25,4
ENGINEERING/20882041.pdf,20882041.pdf,ENGINEERING,ColBERT,CrossEncoder,0.0918,0.1765,3
ENGINEERING/20882041.pdf,20882041.pdf,ENGINEERING,ColBERT,Hybrid (RRF),0.3562,0.4286,6
ENGINEERING/20882041.pdf,20882041.pdf,ENGINEERING,CrossEncoder,Hybrid (RRF),0.2594,0.3333,5
ENGINEERING/20981299.pdf,20981299.pdf,ENGINEERING,ConFit v2,ColBERT,0.4571,0.5385,7
ENGINEERING/20981299.pdf,20981299.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.277,0.1765,3
ENGINEERING/20981299.pdf,20981299.pdf,ENGINEERING,ConFit v2,Hybrid (RRF),0.5465,0.5385,7
ENGINEERING/20981299.pdf,20981299.pdf,ENGINEERING,ColBERT,CrossEncoder,0.2267,0.25,4
ENGINEERING/20981299.pdf,20981299.pdf,ENGINEERING,ColBERT,Hybrid (RRF),0.5927,0.8182,9
ENGINEERING/20981299.pdf,20981299.pdf,ENGINEERING,CrossEncoder,Hybrid (RRF),0.4223,0.3333,5
ENGINEERING/21038022.pdf,21038022.pdf,ENGINEERING,ConFit v2,ColBERT,0.2887,0.25,4
ENGINEERING/21038022.pdf,21038022.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.0777,0.1111,2
ENGINEERING/21038022.pdf,21038022.pdf,ENGINEERING,ConFit v2,Hybrid (RRF),0.3881,0.25,4
ENGINEERING/21038022.pdf,21038022.pdf,ENGINEERING,ColBERT,CrossEncoder,0.2508,0.3333,5
ENGINEERING/21038022.pdf,21038022.pdf,ENGINEERING,ColBERT,Hybrid (RRF),0.5038,0.6667,8
ENGINEERING/21038022.pdf,21038022.pdf,ENGINEERING,CrossEncoder,Hybrid (RRF),0.3341,0.5385,7
ENGINEERING/21298336.pdf,21298336.pdf,ENGINEERING,ConFit v2,ColBERT,0.5665,0.5385,7
ENGINEERING/21298336.pdf,21298336.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.2426,0.1111,2
ENGINEERING/21298336.pdf,21298336.pdf,ENGINEERING,ConFit v2,Hybrid (RRF),0.6136,0.6667,8
ENGINEERING/21298336.pdf,21298336.pdf,ENGINEERING,ColBERT,CrossEncoder,0.3148,0.25,4
ENGINEERING/21298336.pdf,21298336.pdf,ENGINEERING,ColBERT,Hybrid (RRF),0.7221,0.6667,8
ENGINEERING/21298336.pdf,21298336.pdf,ENGINEERING,CrossEncoder,Hybrid (RRF),0.325,0.25,4
ENGINEERING/21629057.pdf,21629057.pdf,ENGINEERING,ConFit v2,ColBERT,0.2207,0.1765,3
ENGINEERING/21629057.pdf,21629057.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.3804,0.25,4
ENGINEERING/21629057.pdf,21629057.pdf,ENGINEERING,ConFit v2,Hybrid (RRF),0.3932,0.4286,6
ENGINEERING/21629057.pdf,21629057.pdf,ENGINEERING,ColBERT,CrossEncoder,0.1708,0.1765,3
ENGINEERING/21629057.pdf,21629057.pdf,ENGINEERING,ColBERT,Hybrid (RRF),0.3853,0.5385,7
ENGINEERING/21629057.pdf,21629057.pdf,ENGINEERING,CrossEncoder,Hybrid (RRF),0.3511,0.4286,6
ENGINEERING/21807224.pdf,21807224.pdf,ENGINEERING,ConFit v2,ColBERT,0.5088,0.25,4
ENGINEERING/21807224.pdf,21807224.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.2356,0.25,4
ENGINEERING/21807224.pdf,21807224.pdf,ENGINEERING,ConFit v2,Hybrid (RRF),0.6475,0.6667,8
ENGINEERING/21807224.pdf,21807224.pdf,ENGINEERING,ColBERT,CrossEncoder,0.2433,0.25,4
ENGINEERING/21807224.pdf,21807224.pdf,ENGINEERING,ColBERT,Hybrid (RRF),0.6158,0.4286,6
ENGINEERING/21807224.pdf,21807224.pdf,ENGINEERING,CrossEncoder,Hybrid (RRF),0.3927,0.4286,6
ENGINEERING/21847415.pdf,21847415.pdf,ENGINEERING,ConFit v2,ColBERT,0.3928,0.25,4
ENGINEERING/21847415.pdf,21847415.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.334,0.1765,3
ENGINEERING/21847415.pdf,21847415.pdf,ENGINEERING,ConFit v2,Hybrid (RRF),0.4672,0.4286,6
ENGINEERING/21847415.pdf,21847415.pdf,ENGINEERING,ColBERT,CrossEncoder,0.328,0.1765,3
ENGINEERING/21847415.pdf,21847415.pdf,ENGINEERING,ColBERT,Hybrid (RRF),0.6868,0.4286,6
ENGINEERING/21847415.pdf,21847415.pdf,ENGINEERING,CrossEncoder,Hybrid (RRF),0.4382,0.4286,6
ENGINEERING/22605864.pdf,22605864.pdf,ENGINEERING,ConFit v2,ColBERT,0.3032,0.25,4
ENGINEERING/22605864.pdf,22605864.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.4514,0.3333,5
ENGINEERING/22605864.pdf,22605864.pdf,ENGINEERING,ConFit v2,Hybrid (RRF),0.5216,0.5385,7
ENGINEERING/22605864.pdf,22605864.pdf,ENGINEERING,ColBERT,CrossEncoder,0.3086,0.25,4
ENGINEERING/22605864.pdf,22605864.pdf,ENGINEERING,ColBERT,Hybrid (RRF),0.6111,0.4286,6
ENGINEERING/22605864.pdf,22605864.pdf,ENGINEERING,CrossEncoder,Hybrid (RRF),0.5409,0.4286,6
ENGINEERING/22890839.pdf,22890839.pdf,ENGINEERING,ConFit v2,ColBERT,0.2732,0.4286,6
ENGINEERING/22890839.pdf,22890839.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.1906,0.4286,6
ENGINEERING/22890839.pdf,22890839.pdf,ENGINEERING,ConFit v2,Hybrid (RRF),0.5856,0.5385,7
ENGINEERING/22890839.pdf,22890839.pdf,ENGINEERING,ColBERT,CrossEncoder,0.3904,0.5385,7
ENGINEERING/22890839.pdf,22890839.pdf,ENGINEERING,ColBERT,Hybrid (RRF),0.481,0.8182,9
ENGINEERING/22890839.pdf,22890839.pdf,ENGINEERING,CrossEncoder,Hybrid (RRF),0.3225,0.6667,8
ENGINEERING/23234047.pdf,23234047.pdf,ENGINEERING,ConFit v2,ColBERT,0.5167,0.25,4
ENGINEERING/23234047.pdf,23234047.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.3937,0.4286,6
ENGINEERING/23234047.pdf,23234047.pdf,ENGINEERING,ConFit v2,Hybrid (RRF),0.5998,0.5385,7
ENGINEERING/23234047.pdf,23234047.pdf,ENGINEERING,ColBERT,CrossEncoder,0.4723,0.5385,7
ENGINEERING/23234047.pdf,23234047.pdf,ENGINEERING,ColBERT,Hybrid (RRF),0.6349,0.5385,7
ENGINEERING/23234047.pdf,23234047.pdf,ENGINEERING,CrossEncoder,Hybrid (RRF),0.4434,0.6667,8
ENGINEERING/23438227.pdf,23438227.pdf,ENGINEERING,ConFit v2,ColBERT,0.2584,0.25,4
ENGINEERING/23438227.pdf,23438227.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.2469,0.1765,3
ENGINEERING/23438227.pdf,23438227.pdf,ENGINEERING,ConFit v2,Hybrid (RRF),0.3358,0.25,4
ENGINEERING/23438227.pdf,23438227.pdf,ENGINEERING,ColBERT,CrossEncoder,0.7655,0.6667,8
ENGINEERING/23438227.pdf,23438227.pdf,ENGINEERING,ColBERT,Hybrid (RRF),0.6898,1.0,10
ENGINEERING/23438227.pdf,23438227.pdf,ENGINEERING,CrossEncoder,Hybrid (RRF),0.6558,0.6667,8
ENGINEERING/23497307.pdf,23497307.pdf,ENGINEERING,ConFit v2,ColBERT,0.2693,0.3333,5
ENGINEERING/23497307.pdf,23497307.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.2046,0.25,4
ENGINEERING/23497307.pdf,23497307.pdf,ENGINEERING,ConFit v2,Hybrid (RRF),0.467,0.5385,7
ENGINEERING/23497307.pdf,23497307.pdf,ENGINEERING,ColBERT,CrossEncoder,0.3568,0.1765,3
ENGINEERING/23497307.pdf,23497307.pdf,ENGINEERING,ColBERT,Hybrid (RRF),0.5502,0.5385,7
ENGINEERING/23497307.pdf,23497307.pdf,ENGINEERING,CrossEncoder,Hybrid (RRF),0.501,0.4286,6
ENGINEERING/24322804.pdf,24322804.pdf,ENGINEERING,ConFit v2,ColBERT,0.373,0.3333,5
ENGINEERING/24322804.pdf,24322804.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.1431,0.1111,2
ENGINEERING/24322804.pdf,24322804.pdf,ENGINEERING,ConFit v2,Hybrid (RRF),0.4066,0.4286,6
ENGINEERING/24322804.pdf,24322804.pdf,ENGINEERING,ColBERT,CrossEncoder,0.1712,0.1111,2
ENGINEERING/24322804.pdf,24322804.pdf,ENGINEERING,ColBERT,Hybrid (RRF),0.5947,0.4286,6
ENGINEERING/24322804.pdf,24322804.pdf,ENGINEERING,CrossEncoder,Hybrid (RRF),0.4087,0.3333,5
ENGINEERING/24647794.pdf,24647794.pdf,ENGINEERING,ConFit v2,ColBERT,0.1012,0.1111,2
ENGINEERING/24647794.pdf,24647794.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.0361,0.0,0
ENGINEERING/24647794.pdf,24647794.pdf,ENGINEERING,ConFit v2,Hybrid (RRF),0.36,0.25,4
ENGINEERING/24647794.pdf,24647794.pdf,ENGINEERING,ColBERT,CrossEncoder,0.1111,0.1111,2
ENGINEERING/24647794.pdf,24647794.pdf,ENGINEERING,ColBERT,Hybrid (RRF),0.3911,0.4286,6
ENGINEERING/24647794.pdf,24647794.pdf,ENGINEERING,CrossEncoder,Hybrid (RRF),0.2188,0.1765,3
ENGINEERING/25425322.pdf,25425322.pdf,ENGINEERING,ConFit v2,ColBERT,0.2903,0.3333,5
ENGINEERING/25425322.pdf,25425322.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.1868,0.25,4
ENGINEERING/25425322.pdf,25425322.pdf,ENGINEERING,ConFit v2,Hybrid (RRF),0.4369,0.6667,8
ENGINEERING/25425322.pdf,25425322.pdf,ENGINEERING,ColBERT,CrossEncoder,0.1556,0.1765,3
ENGINEERING/25425322.pdf,25425322.pdf,ENGINEERING,ColBERT,Hybrid (RRF),0.5436,0.4286,6
ENGINEERING/25425322.pdf,25425322.pdf,ENGINEERING,CrossEncoder,Hybrid (RRF),0.3138,0.25,4
ENGINEERING/25608963.pdf,25608963.pdf,ENGINEERING,ConFit v2,ColBERT,0.3844,0.25,4
ENGINEERING/25608963.pdf,25608963.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.1185,0.1765,3
ENGINEERING/25608963.pdf,25608963.pdf,ENGINEERING,ConFit v2,Hybrid (RRF),0.4563,0.3333,5
ENGINEERING/25608963.pdf,25608963.pdf,ENGINEERING,ColBERT,CrossEncoder,0.2713,0.3333,5
ENGINEERING/25608963.pdf,25608963.pdf,ENGINEERING,ColBERT,Hybrid (RRF),0.6227,0.5385,7
ENGINEERING/25608963.pdf,25608963.pdf,ENGINEERING,CrossEncoder,Hybrid (RRF),0.4418,0.6667,8
ENGINEERING/25797445.pdf,25797445.pdf,ENGINEERING,ConFit v2,ColBERT,0.466,0.3333,5
ENGINEERING/25797445.pdf,25797445.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.4358,0.3333,5
ENGINEERING/25797445.pdf,25797445.pdf,ENGINEERING,ConFit v2,Hybrid (RRF),0.6231,0.5385,7
ENGINEERING/25797445.pdf,25797445.pdf,ENGINEERING,ColBERT,CrossEncoder,0.2524,0.25,4
ENGINEERING/25797445.pdf,25797445.pdf,ENGINEERING,ColBERT,Hybrid (RRF),0.5737,0.5385,7
ENGINEERING/25797445.pdf,25797445.pdf,ENGINEERING,CrossEncoder,Hybrid (RRF),0.4043,0.5385,7
ENGINEERING/25919149.pdf,25919149.pdf,ENGINEERING,ConFit v2,ColBERT,0.1477,0.1765,3
ENGINEERING/25919149.pdf,25919149.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.1472,0.1765,3
ENGINEERING/25919149.pdf,25919149.pdf,ENGINEERING,ConFit v2,Hybrid (RRF),0.3532,0.4286,6
ENGINEERING/25919149.pdf,25919149.pdf,ENGINEERING,ColBERT,CrossEncoder,0.4003,0.3333,5
ENGINEERING/25919149.pdf,25919149.pdf,ENGINEERING,ColBERT,Hybrid (RRF),0.6513,0.5385,7
ENGINEERING/25919149.pdf,25919149.pdf,ENGINEERING,CrossEncoder,Hybrid (RRF),0.4827,0.5385,7
ENGINEERING/25930778.pdf,25930778.pdf,ENGINEERING,ConFit v2,ColBERT,0.3301,0.3333,5
ENGINEERING/25930778.pdf,25930778.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.2361,0.25,4
ENGINEERING/25930778.pdf,25930778.pdf,ENGINEERING,ConFit v2,Hybrid (RRF),0.4257,0.5385,7
ENGINEERING/25930778.pdf,25930778.pdf,ENGINEERING,ColBERT,CrossEncoder,0.2748,0.3333,5
ENGINEERING/25930778.pdf,25930778.pdf,ENGINEERING,ColBERT,Hybrid (RRF),0.6279,0.5385,7
ENGINEERING/25930778.pdf,25930778.pdf,ENGINEERING,CrossEncoder,Hybrid (RRF),0.3884,0.4286,6
ENGINEERING/26456899.pdf,26456899.pdf,ENGINEERING,ConFit v2,ColBERT,0.512,0.25,4
ENGINEERING/26456899.pdf,26456899.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.394,0.3333,5
ENGINEERING/26456899.pdf,26456899.pdf,ENGINEERING,ConFit v2,Hybrid (RRF),0.6054,0.4286,6
ENGINEERING/26456899.pdf,26456899.pdf,ENGINEERING,ColBERT,CrossEncoder,0.4861,0.4286,6
ENGINEERING/26456899.pdf,26456899.pdf,ENGINEERING,ColBERT,Hybrid (RRF),0.6854,0.5385,7
ENGINEERING/26456899.pdf,26456899.pdf,ENGINEERING,CrossEncoder,Hybrid (RRF),0.6186,0.6667,8
ENGINEERING/26834746.pdf,26834746.pdf,ENGINEERING,ConFit v2,ColBERT,0.3114,0.25,4
ENGINEERING/26834746.pdf,26834746.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.1063,0.1111,2
ENGINEERING/26834746.pdf,26834746.pdf,ENGINEERING,ConFit v2,Hybrid (RRF),0.4447,0.3333,5
ENGINEERING/26834746.pdf,26834746.pdf,ENGINEERING,ColBERT,CrossEncoder,0.2992,0.3333,5
ENGINEERING/26834746.pdf,26834746.pdf,ENGINEERING,ColBERT,Hybrid (RRF),0.58,0.6667,8
ENGINEERING/26834746.pdf,26834746.pdf,ENGINEERING,CrossEncoder,Hybrid (RRF),0.3515,0.4286,6
ENGINEERING/27040860.pdf,27040860.pdf,ENGINEERING,ConFit v2,ColBERT,0.2308,0.3333,5
ENGINEERING/27040860.pdf,27040860.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.3173,0.3333,5
ENGINEERING/27040860.pdf,27040860.pdf,ENGINEERING,ConFit v2,Hybrid (RRF),0.4249,0.5385,7
ENGINEERING/27040860.pdf,27040860.pdf,ENGINEERING,ColBERT,CrossEncoder,0.115,0.1765,3
ENGINEERING/27040860.pdf,27040860.pdf,ENGINEERING,ColBERT,Hybrid (RRF),0.3395,0.5385,7
ENGINEERING/27040860.pdf,27040860.pdf,ENGINEERING,CrossEncoder,Hybrid (RRF),0.3728,0.4286,6
ENGINEERING/27152464.pdf,27152464.pdf,ENGINEERING,ConFit v2,ColBERT,0.5223,0.5385,7
ENGINEERING/27152464.pdf,27152464.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.47,0.5385,7
ENGINEERING/27152464.pdf,27152464.pdf,ENGINEERING,ConFit v2,Hybrid (RRF),0.6238,0.6667,8
ENGINEERING/27152464.pdf,27152464.pdf,ENGINEERING,ColBERT,CrossEncoder,0.4459,0.5385,7
ENGINEERING/27152464.pdf,27152464.pdf,ENGINEERING,ColBERT,Hybrid (RRF),0.6184,0.8182,9
ENGINEERING/27152464.pdf,27152464.pdf,ENGINEERING,CrossEncoder,Hybrid (RRF),0.6821,0.6667,8
ENGINEERING/27756469.pdf,27756469.pdf,ENGINEERING,ConFit v2,ColBERT,0.3877,0.1765,3
ENGINEERING/27756469.pdf,27756469.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.266,0.25,4
ENGINEERING/27756469.pdf,27756469.pdf,ENGINEERING,ConFit v2,Hybrid (RRF),0.5936,0.4286,6
ENGINEERING/27756469.pdf,27756469.pdf,ENGINEERING,ColBERT,CrossEncoder,0.2991,0.4286,6
ENGINEERING/27756469.pdf,27756469.pdf,ENGINEERING,ColBERT,Hybrid (RRF),0.5734,0.5385,7
ENGINEERING/27756469.pdf,27756469.pdf,ENGINEERING,CrossEncoder,Hybrid (RRF),0.4458,0.5385,7
ENGINEERING/28005884.pdf,28005884.pdf,ENGINEERING,ConFit v2,ColBERT,0.4735,0.1765,3
ENGINEERING/28005884.pdf,28005884.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.4526,0.3333,5
ENGINEERING/28005884.pdf,28005884.pdf,ENGINEERING,ConFit v2,Hybrid (RRF),0.603,0.4286,6
ENGINEERING/28005884.pdf,28005884.pdf,ENGINEERING,ColBERT,CrossEncoder,0.4723,0.4286,6
ENGINEERING/28005884.pdf,28005884.pdf,ENGINEERING,ColBERT,Hybrid (RRF),0.7027,0.5385,7
ENGINEERING/28005884.pdf,28005884.pdf,ENGINEERING,CrossEncoder,Hybrid (RRF),0.5608,0.6667,8
ENGINEERING/28078163.pdf,28078163.pdf,ENGINEERING,ConFit v2,ColBERT,0.5785,0.3333,5
ENGINEERING/28078163.pdf,28078163.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.5437,0.4286,6
ENGINEERING/28078163.pdf,28078163.pdf,ENGINEERING,ConFit v2,Hybrid (RRF),0.7007,0.6667,8
ENGINEERING/28078163.pdf,28078163.pdf,ENGINEERING,ColBERT,CrossEncoder,0.557,0.3333,5
ENGINEERING/28078163.pdf,28078163.pdf,ENGINEERING,ColBERT,Hybrid (RRF),0.655,0.4286,6
ENGINEERING/28078163.pdf,28078163.pdf,ENGINEERING,CrossEncoder,Hybrid (RRF),0.6418,0.6667,8
ENGINEERING/28320387.pdf,28320387.pdf,ENGINEERING,ConFit v2,ColBERT,0.174,0.25,4
ENGINEERING/28320387.pdf,28320387.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.1917,0.1765,3
ENGINEERING/28320387.pdf,28320387.pdf,ENGINEERING,ConFit v2,Hybrid (RRF),0.3439,0.3333,5
ENGINEERING/28320387.pdf,28320387.pdf,ENGINEERING,ColBERT,CrossEncoder,0.7093,0.4286,6
ENGINEERING/28320387.pdf,28320387.pdf,ENGINEERING,ColBERT,Hybrid (RRF),0.5891,0.8182,9
ENGINEERING/28320387.pdf,28320387.pdf,ENGINEERING,CrossEncoder,Hybrid (RRF),0.586,0.5385,7
ENGINEERING/28505854.pdf,28505854.pdf,ENGINEERING,ConFit v2,ColBERT,0.4212,0.4286,6
ENGINEERING/28505854.pdf,28505854.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.3307,0.25,4
ENGINEERING/28505854.pdf,28505854.pdf,ENGINEERING,ConFit v2,Hybrid (RRF),0.5427,0.5385,7
ENGINEERING/28505854.pdf,28505854.pdf,ENGINEERING,ColBERT,CrossEncoder,0.2227,0.1765,3
ENGINEERING/28505854.pdf,28505854.pdf,ENGINEERING,ColBERT,Hybrid (RRF),0.6618,0.6667,8
ENGINEERING/28505854.pdf,28505854.pdf,ENGINEERING,CrossEncoder,Hybrid (RRF),0.4492,0.3333,5
ENGINEERING/28628090.pdf,28628090.pdf,ENGINEERING,ConFit v2,ColBERT,0.2325,0.25,4
ENGINEERING/28628090.pdf,28628090.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.1335,0.1765,3
ENGINEERING/28628090.pdf,28628090.pdf,ENGINEERING,ConFit v2,Hybrid (RRF),0.4704,0.3333,5
ENGINEERING/28628090.pdf,28628090.pdf,ENGINEERING,ColBERT,CrossEncoder,0.3231,0.3333,5
ENGINEERING/28628090.pdf,28628090.pdf,ENGINEERING,ColBERT,Hybrid (RRF),0.475,0.6667,8
ENGINEERING/28628090.pdf,28628090.pdf,ENGINEERING,CrossEncoder,Hybrid (RRF),0.3956,0.4286,6
ENGINEERING/28630325.pdf,28630325.pdf,ENGINEERING,ConFit v2,ColBERT,0.3034,0.25,4
ENGINEERING/28630325.pdf,28630325.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.0738,0.0526,1
ENGINEERING/28630325.pdf,28630325.pdf,ENGINEERING,ConFit v2,Hybrid (RRF),0.4534,0.4286,6
ENGINEERING/28630325.pdf,28630325.pdf,ENGINEERING,ColBERT,CrossEncoder,0.2122,0.1765,3
ENGINEERING/28630325.pdf,28630325.pdf,ENGINEERING,ColBERT,Hybrid (RRF),0.6589,0.5385,7
ENGINEERING/28630325.pdf,28630325.pdf,ENGINEERING,CrossEncoder,Hybrid (RRF),0.2685,0.3333,5
ENGINEERING/28631840.pdf,28631840.pdf,ENGINEERING,ConFit v2,ColBERT,0.2811,0.1111,2
ENGINEERING/28631840.pdf,28631840.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.0943,0.1111,2
ENGINEERING/28631840.pdf,28631840.pdf,ENGINEERING,ConFit v2,Hybrid (RRF),0.3391,0.4286,6
ENGINEERING/28631840.pdf,28631840.pdf,ENGINEERING,ColBERT,CrossEncoder,0.2193,0.25,4
ENGINEERING/28631840.pdf,28631840.pdf,ENGINEERING,ColBERT,Hybrid (RRF),0.393,0.4286,6
ENGINEERING/28631840.pdf,28631840.pdf,ENGINEERING,CrossEncoder,Hybrid (RRF),0.3629,0.4286,6
ENGINEERING/28762662.pdf,28762662.pdf,ENGINEERING,ConFit v2,ColBERT,0.6541,0.6667,8
ENGINEERING/28762662.pdf,28762662.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.2301,0.25,4
ENGINEERING/28762662.pdf,28762662.pdf,ENGINEERING,ConFit v2,Hybrid (RRF),0.505,0.8182,9
ENGINEERING/28762662.pdf,28762662.pdf,ENGINEERING,ColBERT,CrossEncoder,0.2367,0.25,4
ENGINEERING/28762662.pdf,28762662.pdf,ENGINEERING,ColBERT,Hybrid (RRF),0.5875,0.6667,8
ENGINEERING/28762662.pdf,28762662.pdf,ENGINEERING,CrossEncoder,Hybrid (RRF),0.4057,0.3333,5
ENGINEERING/28831378.pdf,28831378.pdf,ENGINEERING,ConFit v2,ColBERT,0.3225,0.3333,5
ENGINEERING/28831378.pdf,28831378.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.1761,0.25,4
ENGINEERING/28831378.pdf,28831378.pdf,ENGINEERING,ConFit v2,Hybrid (RRF),0.6135,0.5385,7
ENGINEERING/28831378.pdf,28831378.pdf,ENGINEERING,ColBERT,CrossEncoder,0.1683,0.25,4
ENGINEERING/28831378.pdf,28831378.pdf,ENGINEERING,ColBERT,Hybrid (RRF),0.549,0.6667,8
ENGINEERING/28831378.pdf,28831378.pdf,ENGINEERING,CrossEncoder,Hybrid (RRF),0.2766,0.3333,5
ENGINEERING/28923650.pdf,28923650.pdf,ENGINEERING,ConFit v2,ColBERT,0.4964,0.3333,5
ENGINEERING/28923650.pdf,28923650.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.3165,0.3333,5
ENGINEERING/28923650.pdf,28923650.pdf,ENGINEERING,ConFit v2,Hybrid (RRF),0.5937,0.4286,6
ENGINEERING/28923650.pdf,28923650.pdf,ENGINEERING,ColBERT,CrossEncoder,0.3362,0.3333,5
ENGINEERING/28923650.pdf,28923650.pdf,ENGINEERING,ColBERT,Hybrid (RRF),0.6961,0.5385,7
ENGINEERING/28923650.pdf,28923650.pdf,ENGINEERING,CrossEncoder,Hybrid (RRF),0.444,0.4286,6
ENGINEERING/30097175.pdf,30097175.pdf,ENGINEERING,ConFit v2,ColBERT,0.3435,0.25,4
ENGINEERING/30097175.pdf,30097175.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.3153,0.25,4
ENGINEERING/30097175.pdf,30097175.pdf,ENGINEERING,ConFit v2,Hybrid (RRF),0.4551,0.3333,5
ENGINEERING/30097175.pdf,30097175.pdf,ENGINEERING,ColBERT,CrossEncoder,0.6152,0.4286,6
ENGINEERING/30097175.pdf,30097175.pdf,ENGINEERING,ColBERT,Hybrid (RRF),0.6102,0.6667,8
ENGINEERING/30097175.pdf,30097175.pdf,ENGINEERING,CrossEncoder,Hybrid (RRF),0.5643,0.6667,8
ENGINEERING/30288581.pdf,30288581.pdf,ENGINEERING,ConFit v2,ColBERT,0.4987,0.4286,6
ENGINEERING/30288581.pdf,30288581.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.2988,0.1765,3
ENGINEERING/30288581.pdf,30288581.pdf,ENGINEERING,ConFit v2,Hybrid (RRF),0.5347,0.4286,6
ENGINEERING/30288581.pdf,30288581.pdf,ENGINEERING,ColBERT,CrossEncoder,0.5314,0.3333,5
ENGINEERING/30288581.pdf,30288581.pdf,ENGINEERING,ColBERT,Hybrid (RRF),0.7889,0.6667,8
ENGINEERING/30288581.pdf,30288581.pdf,ENGINEERING,CrossEncoder,Hybrid (RRF),0.6065,0.4286,6
ENGINEERING/30542184.pdf,30542184.pdf,ENGINEERING,ConFit v2,ColBERT,0.2084,0.1765,3
